,0,1,2
997,223.0,28.0,1.0
998,223.0,35.0,1.0
999,223.0,45.0,1.0
1000,224.0,11.0,1.0
1001,224.0,18.0,1.0
1002,224.0,21.0,1.0
1003,224.0,22.0,1.0
1004,224.0,23.0,1.0
1005,224.0,50.0,1.0
1006,225.0,17.0,1.0
1007,225.0,22.0,1.0
1008,225.0,23.0,1.0
1009,225.0,74.0,1.0
1010,226.0,22.0,1.0
1011,226.0,23.0,1.0
1012,226.0,25.0,1.0
1013,226.0,28.0,1.0
1014,227.0,17.0,1.0
1015,227.0,23.0,1.0
1016,227.0,29.0,1.0
1017,227.0,31.0,1.0
1018,228.0,20.0,1.0
1019,228.0,23.0,1.0
1020,228.0,25.0,1.0
1021,228.0,40.0,1.0
1022,228.0,45.0,1.0
1023,228.0,50.0,1.0
1024,229.0,26.0,1.0
1025,229.0,30.0,1.0
1026,229.0,39.0,1.0
1027,230.0,28.0,1.0
1028,230.0,35.0,1.0
1029,230.0,40.0,1.0
1030,230.0,45.0,2.0
1031,230.0,53.0,1.0
1032,231.0,22.0,1.0
1033,231.0,23.0,1.0
1034,231.0,25.0,2.0
1035,231.0,30.0,2.0
1036,231.0,32.0,2.0
1037,231.0,40.0,2.0
1038,231.0,50.0,1.0
1039,232.0,17.0,1.0
1040,232.0,18.0,1.0
1041,232.0,23.0,1.0
1042,232.0,26.0,1.0
1043,232.0,27.0,3.0
1044,232.0,30.0,1.0
1045,232.0,32.0,1.0
1046,232.0,45.0,1.0
1047,233.0,17.0,1.0
1048,233.0,23.0,1.0
1049,234.0,10.0,1.0
1050,234.0,22.0,1.0
1051,234.0,23.0,1.0
1052,234.0,25.0,2.0
1053,234.0,26.0,1.0
1054,234.0,27.0,1.0
1055,234.0,30.0,1.0
1056,234.0,31.0,1.0
1057,234.0,43.0,1.0
1058,234.0,50.0,1.0
1059,235.0,19.0,1.0
1060,235.0,27.0,1.0
1061,235.0,28.0,1.0
1062,236.0,23.0,1.0
1063,237.0,18.0,1.0
1064,237.0,19.0,1.0
1065,237.0,21.0,1.0
1066,237.0,24.0,3.0
1067,237.0,30.0,1.0
1068,237.0,40.0,2.0
1069,237.0,50.0,1.0
1070,238.0,16.0,1.0
1071,238.0,22.0,1.0
1072,239.0,22.0,1.0
1073,239.0,26.0,1.0
1074,239.0,30.0,1.0
1075,239.0,50.0,2.0
1076,240.0,21.0,1.0
1077,240.0,22.0,3.0
1078,240.0,25.0,1.0
1079,240.0,30.0,1.0
1080,240.0,50.0,1.0
1081,241.0,17.0,1.0
1082,241.0,23.0,1.0
1083,242.0,15.0,1.0
1084,242.0,18.0,1.0
1085,242.0,22.0,1.0
1086,242.0,23.0,1.0
1087,242.0,25.0,1.0
1088,242.0,50.0,1.0
1089,243.0,19.0,1.0
1090,243.0,21.0,1.0
1091,243.0,22.0,1.0
1092,243.0,24.0,1.0
1093,243.0,27.0,1.0
1094,243.0,45.0,1.0
1095,244.0,21.0,1.0
1096,244.0,23.0,1.0
1097,244.0,25.0,1.0
1098,244.0,26.0,1.0
1099,244.0,35.0,1.0
1100,244.0,40.0,1.0
1101,244.0,50.0,1.0
1102,245.0,17.0,1.0
1103,245.0,24.0,1.0
1104,245.0,25.0,1.0
1105,245.0,40.0,1.0
1106,246.0,21.0,1.0
1107,246.0,50.0,1.0
1108,247.0,24.0,1.0
1109,247.0,36.0,1.0
1110,248.0,24.0,1.0
1111,248.0,35.0,1.0
1112,249.0,21.0,1.0
1113,249.0,30.0,1.0
1114,250.0,13.0,1.0
1115,250.0,23.0,1.0
1116,250.0,38.0,1.0
1117,250.0,40.0,1.0
1118,251.0,17.0,1.0
1119,251.0,22.0,2.0
1120,251.0,26.0,1.0
1121,251.0,31.0,1.0
1122,251.0,32.0,1.0
1123,252.0,19.0,1.0
1124,252.0,27.0,1.0
1125,252.0,32.0,1.0
1126,252.0,35.0,1.0
1127,252.0,40.0,2.0
1128,252.0,50.0,1.0
1129,253.0,20.0,1.0
1130,253.0,21.0,1.0
1131,253.0,26.0,1.0
1132,253.0,28.0,1.0
1133,253.0,30.0,1.0
1134,253.0,32.0,1.0
1135,253.0,35.0,1.0
1136,253.0,40.0,1.0
1137,254.0,27.0,1.0
1138,254.0,35.0,1.0
1139,254.0,40.0,1.0
1140,254.0,52.0,1.0
1141,255.0,30.0,1.0
1142,255.0,32.0,1.0
1143,255.0,50.0,1.0
1144,256.0,23.0,1.0
1145,256.0,30.0,1.0
1146,256.0,31.0,1.0
1147,256.0,50.0,1.0
1148,257.0,15.0,1.0
1149,257.0,19.0,1.0
1150,257.0,23.0,2.0
1151,257.0,24.0,1.0
1152,257.0,28.0,1.0
1153,257.0,29.0,1.0
1154,257.0,50.0,1.0
1155,258.0,24.0,1.0
1156,258.0,25.0,1.0
1157,258.0,27.0,1.0
1158,258.0,30.0,1.0
1159,258.0,40.0,1.0
1160,259.0,22.0,1.0
1161,259.0,23.0,1.0
1162,259.0,24.0,1.0
1163,259.0,35.0,1.0
1164,259.0,40.0,1.0
1165,259.0,52.0,2.0
1166,260.0,21.0,1.0
1167,260.0,22.0,1.0
1168,260.0,23.0,1.0
1169,260.0,26.0,1.0
1170,260.0,53.0,1.0
1171,261.0,21.0,1.0
1172,261.0,22.0,2.0
1173,261.0,23.0,2.0
1174,261.0,28.0,1.0
1175,262.0,20.0,1.0
1176,262.0,30.0,2.0
1177,262.0,35.0,1.0
1178,262.0,40.0,1.0
1179,263.0,20.0,1.0
1180,263.0,25.0,1.0
1181,263.0,40.0,1.0
1182,263.0,50.0,2.0
1183,264.0,17.0,1.0
1184,264.0,21.0,2.0
1185,264.0,23.0,1.0
1186,264.0,25.0,1.0
1187,264.0,27.0,1.0
1188,264.0,29.0,1.0
1189,264.0,33.0,1.0
1190,265.0,20.0,1.0
1191,265.0,26.0,1.0
1192,265.0,38.0,1.0
1193,265.0,45.0,1.0
1194,265.0,53.0,1.0
1195,266.0,23.0,1.0
1196,266.0,27.0,1.0
1197,266.0,28.0,1.0
1198,266.0,31.0,1.0
1199,266.0,35.0,1.0
1200,267.0,23.0,1.0
1201,267.0,24.0,1.0
1202,267.0,25.0,1.0
1203,267.0,26.0,1.0
1204,267.0,30.0,1.0
1205,267.0,45.0,1.0
1206,267.0,53.0,1.0
1207,268.0,20.0,1.0
1208,268.0,50.0,1.0
1209,268.0,53.0,1.0
1210,269.0,24.0,1.0
1211,269.0,26.0,1.0
1212,269.0,28.0,1.0
1213,269.0,32.0,2.0
1214,270.0,23.0,2.0
1215,270.0,27.0,1.0
1216,270.0,30.0,1.0
1217,270.0,50.0,3.0
1218,271.0,23.0,2.0
1219,271.0,28.0,2.0
1220,272.0,22.0,1.0
1221,272.0,26.0,1.0
1222,272.0,27.0,1.0
1223,272.0,28.0,1.0
1224,272.0,32.0,1.0
1225,273.0,22.0,1.0
1226,273.0,23.0,1.0
1227,273.0,30.0,1.0
1228,273.0,38.0,1.0
1229,273.0,40.0,2.0
1230,274.0,21.0,1.0
1231,274.0,22.0,1.0
1232,274.0,23.0,1.0
1233,274.0,24.0,1.0
1234,274.0,30.0,1.0
1235,274.0,38.0,1.0
1236,274.0,50.0,1.0
1237,275.0,21.0,2.0
1238,275.0,23.0,1.0
1239,275.0,27.0,1.0
1240,275.0,29.0,1.0
1241,276.0,23.0,1.0
1242,276.0,24.0,1.0
1243,276.0,25.0,1.0
1244,276.0,26.0,1.0
1245,277.0,26.0,1.0
1246,277.0,30.0,1.0
1247,277.0,32.0,1.0
1248,277.0,38.0,1.0
1249,278.0,39.0,1.0
1250,279.0,24.0,1.0
1251,279.0,27.0,2.0
1252,279.0,28.0,1.0
1253,279.0,33.0,1.0
1254,279.0,40.0,1.0
1255,279.0,43.0,1.0
1256,280.0,21.0,2.0
1257,280.0,23.0,1.0
1258,280.0,28.0,1.0
1259,280.0,29.0,1.0
1260,280.0,32.0,1.0
1261,280.0,50.0,1.0
1262,281.0,26.0,1.0
1263,281.0,50.0,1.0
1264,282.0,28.0,1.0
1265,282.0,30.0,1.0
1266,282.0,32.0,1.0
1267,283.0,23.0,1.0
1268,283.0,50.0,2.0
1269,284.0,18.0,1.0
1270,284.0,21.0,1.0
1271,284.0,27.0,1.0
1272,284.0,31.0,1.0
1273,284.0,32.0,1.0
1274,284.0,35.0,2.0
1275,285.0,17.0,1.0
1276,285.0,24.0,2.0
1277,285.0,26.0,1.0
1278,285.0,27.0,1.0
1279,285.0,28.0,1.0
1280,285.0,32.0,1.0
1281,285.0,33.0,2.0
1282,285.0,45.0,1.0
1283,286.0,22.0,3.0
1284,286.0,24.0,1.0
1285,286.0,25.0,1.0
1286,286.0,30.0,1.0
1287,286.0,32.0,1.0
1288,286.0,45.0,3.0
1289,287.0,21.0,1.0
1290,287.0,22.0,1.0
1291,287.0,28.0,1.0
1292,287.0,38.0,1.0
1293,288.0,24.0,1.0
1294,288.0,30.0,1.0
1295,288.0,50.0,1.0
1296,289.0,22.0,1.0
1297,290.0,17.0,1.0
1298,290.0,22.0,1.0
1299,290.0,24.0,1.0
1300,290.0,32.0,1.0
1301,290.0,38.0,1.0
1302,291.0,15.0,1.0
1303,291.0,17.0,2.0
1304,291.0,23.0,1.0
1305,291.0,24.0,1.0
1306,291.0,30.0,3.0
1307,291.0,37.0,1.0
1308,292.0,23.0,1.0
1309,292.0,28.0,1.0
1310,292.0,29.0,1.0
1311,292.0,40.0,2.0
1312,293.0,18.0,1.0
1313,293.0,23.0,2.0
1314,293.0,30.0,1.0
1315,293.0,32.0,1.0
1316,293.0,40.0,3.0
1317,294.0,22.0,1.0
1318,294.0,29.0,2.0
1319,294.0,32.0,1.0
1320,294.0,35.0,1.0
1321,295.0,26.0,1.0
1322,295.0,27.0,1.0
1323,296.0,21.0,1.0
1324,296.0,26.0,1.0
1325,296.0,31.0,1.0
1326,296.0,33.0,1.0
1327,296.0,45.0,1.0
1328,297.0,23.0,1.0
1329,297.0,24.0,2.0
1330,297.0,25.0,1.0
1331,297.0,32.0,1.0
1332,297.0,40.0,1.0
1333,297.0,50.0,1.0
1334,298.0,15.0,1.0
1335,298.0,21.0,1.0
1336,298.0,30.0,1.0
1337,298.0,32.0,1.0
1338,298.0,45.0,1.0
1339,299.0,15.0,1.0
1340,299.0,22.0,1.0
1341,299.0,27.0,1.0
1342,299.0,30.0,1.0
1343,300.0,15.0,1.0
1344,300.0,19.0,1.0
1345,300.0,21.0,1.0
1346,300.0,31.0,1.0
1347,300.0,40.0,1.0
1348,301.0,19.0,1.0
1349,301.0,20.0,2.0
1350,301.0,23.0,1.0
1351,301.0,26.0,1.0
1352,301.0,32.0,1.0
1353,301.0,35.0,1.0
1354,301.0,40.0,1.0
1355,301.0,50.0,2.0
1356,302.0,23.0,2.0
1357,302.0,25.0,2.0
1358,302.0,32.0,1.0
1359,302.0,40.0,1.0
1360,303.0,21.0,1.0
1361,303.0,26.0,1.0
1362,303.0,28.0,1.0
1363,303.0,35.0,1.0
1364,303.0,40.0,1.0
1365,303.0,50.0,1.0
1366,304.0,19.0,1.0
1367,304.0,28.0,1.0
1368,305.0,24.0,1.0
1369,305.0,35.0,1.0
1370,306.0,24.0,1.0
1371,306.0,30.0,2.0
1372,306.0,32.0,1.0
1373,306.0,40.0,1.0
1374,307.0,19.0,1.0
1375,307.0,28.0,1.0
1376,307.0,30.0,1.0
1377,308.0,19.0,1.0
1378,308.0,23.0,2.0
1379,308.0,24.0,1.0
1380,308.0,30.0,2.0
1381,308.0,50.0,1.0
1382,308.0,53.0,1.0
1383,309.0,18.0,1.0
1384,309.0,21.0,1.0
1385,309.0,23.0,1.0
1386,309.0,25.0,1.0
1387,309.0,27.0,1.0
1388,309.0,28.0,2.0
1389,309.0,30.0,1.0
1390,309.0,40.0,1.0
1391,309.0,50.0,1.0
1392,310.0,24.0,1.0
1393,310.0,25.0,1.0
1394,310.0,26.0,1.0
1395,310.0,28.0,2.0
1396,310.0,30.0,1.0
1397,310.0,31.0,1.0
1398,310.0,40.0,1.0
1399,311.0,23.0,3.0
1400,311.0,31.0,1.0
1401,311.0,35.0,2.0
1402,311.0,50.0,1.0
1403,312.0,17.0,1.0
1404,312.0,18.0,1.0
1405,312.0,21.0,1.0
1406,312.0,22.0,1.0
1407,312.0,23.0,1.0
1408,312.0,24.0,1.0
1409,312.0,26.0,2.0
1410,312.0,27.0,1.0
1411,312.0,50.0,1.0
1412,313.0,31.0,1.0
1413,314.0,18.0,1.0
1414,314.0,25.0,1.0
1415,314.0,26.0,1.0
1416,314.0,32.0,1.0
1417,314.0,53.0,1.0
1418,315.0,24.0,1.0
1419,315.0,28.0,1.0
1420,315.0,45.0,1.0
1421,315.0,50.0,1.0
1422,316.0,20.0,1.0
1423,316.0,21.0,1.0
1424,316.0,22.0,2.0
1425,316.0,26.0,1.0
1426,316.0,27.0,2.0
1427,316.0,32.0,1.0
1428,316.0,52.0,1.0
1429,317.0,20.0,1.0
1430,317.0,28.0,1.0
1431,317.0,32.0,2.0
1432,317.0,35.0,1.0
1433,318.0,17.0,1.0
1434,318.0,22.0,1.0
1435,318.0,23.0,2.0
1436,318.0,24.0,1.0
1437,318.0,40.0,1.0
1438,318.0,50.0,1.0
1439,319.0,18.0,2.0
1440,319.0,26.0,1.0
1441,319.0,30.0,2.0
1442,319.0,32.0,2.0
1443,319.0,50.0,2.0
1444,320.0,30.0,2.0
1445,320.0,50.0,1.0
1446,321.0,23.0,1.0
1447,321.0,28.0,1.0
1448,321.0,35.0,1.0
1449,321.0,50.0,1.0
1450,322.0,24.0,1.0
1451,322.0,26.0,1.0
1452,322.0,28.0,1.0
1453,322.0,32.0,2.0
1454,323.0,18.0,1.0
1455,323.0,19.0,1.0
1456,323.0,20.0,1.0
1457,323.0,21.0,1.0
1458,323.0,23.0,1.0
1459,323.0,28.0,1.0
1460,323.0,50.0,1.0
1461,324.0,13.0,1.0
1462,324.0,17.0,1.0
1463,324.0,18.0,1.0
1464,324.0,22.0,2.0
1465,324.0,26.0,1.0
1466,325.0,22.0,1.0
1467,325.0,23.0,1.0
1468,325.0,31.0,1.0
1469,326.0,21.0,1.0
1470,326.0,22.0,1.0
1471,326.0,24.0,1.0
1472,326.0,25.0,1.0
1473,326.0,26.0,2.0
1474,327.0,22.0,2.0
1475,327.0,23.0,1.0
1476,327.0,24.0,1.0
1477,327.0,26.0,1.0
1478,327.0,28.0,1.0
1479,327.0,30.0,1.0
1480,327.0,31.0,1.0
1481,327.0,32.0,2.0
1482,327.0,53.0,1.0
1483,328.0,24.0,1.0
1484,328.0,26.0,2.0
1485,328.0,35.0,1.0
1486,328.0,39.0,1.0
1487,329.0,23.0,1.0
1488,329.0,26.0,1.0
1489,329.0,29.0,1.0
1490,329.0,30.0,1.0
1491,329.0,32.0,1.0
1492,329.0,40.0,4.0
1493,330.0,17.0,1.0
1494,330.0,24.0,2.0
1495,330.0,35.0,1.0
1496,331.0,19.0,1.0
1497,331.0,20.0,1.0
1498,331.0,22.0,1.0
1499,331.0,23.0,1.0
1500,331.0,26.0,1.0
1501,331.0,33.0,1.0
1502,332.0,23.0,1.0
1503,332.0,24.0,1.0
1504,332.0,26.0,1.0
1505,332.0,28.0,1.0
1506,333.0,23.0,1.0
1507,334.0,21.0,1.0
1508,334.0,22.0,1.0
1509,334.0,29.0,1.0
1510,334.0,30.0,1.0
1511,334.0,40.0,1.0
1512,334.0,50.0,2.0
1513,335.0,19.0,1.0
1514,335.0,22.0,1.0
1515,335.0,23.0,2.0
1516,335.0,25.0,1.0
1517,335.0,26.0,1.0
1518,335.0,50.0,1.0
1519,336.0,22.0,1.0
1520,336.0,24.0,1.0
1521,336.0,27.0,1.0
1522,336.0,35.0,1.0
1523,336.0,45.0,1.0
1524,337.0,23.0,1.0
1525,337.0,30.0,1.0
1526,337.0,32.0,1.0
1527,337.0,45.0,1.0
1528,338.0,19.0,1.0
1529,338.0,21.0,1.0
1530,338.0,26.0,1.0
1531,338.0,40.0,1.0
1532,339.0,19.0,1.0
1533,339.0,27.0,1.0
1534,339.0,30.0,1.0
1535,339.0,32.0,1.0
1536,339.0,45.0,1.0
1537,340.0,22.0,1.0
1538,340.0,23.0,1.0
1539,340.0,27.0,1.0
1540,340.0,33.0,1.0
1541,342.0,23.0,1.0
1542,342.0,24.0,1.0
1543,342.0,27.0,1.0
1544,342.0,40.0,1.0
1545,342.0,45.0,1.0
1546,343.0,22.0,2.0
1547,343.0,23.0,2.0
1548,343.0,27.0,2.0
1549,343.0,30.0,2.0
1550,343.0,32.0,1.0
1551,343.0,53.0,1.0
1552,344.0,23.0,2.0
1553,344.0,27.0,1.0
1554,344.0,32.0,1.0
1555,344.0,52.0,1.0
1556,345.0,17.0,1.0
1557,345.0,20.0,1.0
1558,345.0,22.0,1.0
1559,345.0,23.0,1.0
1560,345.0,24.0,2.0
1561,345.0,25.0,1.0
1562,345.0,29.0,1.0
1563,345.0,30.0,1.0
1564,345.0,32.0,1.0
1565,346.0,25.0,1.0
1566,346.0,35.0,1.0
1567,347.0,20.0,1.0
1568,347.0,28.0,1.0
1569,347.0,30.0,1.0
1570,348.0,13.0,1.0
1571,348.0,29.0,1.0
1572,348.0,30.0,3.0
1573,348.0,31.0,2.0
1574,348.0,35.0,1.0
1575,348.0,40.0,1.0
1576,348.0,50.0,2.0
1577,349.0,22.0,2.0
1578,349.0,26.0,2.0
1579,349.0,27.0,2.0
1580,349.0,50.0,1.0
1581,350.0,19.0,1.0
1582,350.0,27.0,1.0
1583,350.0,35.0,1.0
1584,350.0,40.0,2.0
1585,351.0,23.0,1.0
1586,351.0,25.0,2.0
1587,351.0,27.0,1.0
1588,351.0,28.0,1.0
1589,351.0,35.0,1.0
1590,352.0,21.0,1.0
1591,352.0,24.0,1.0
1592,352.0,30.0,1.0
1593,352.0,40.0,1.0
1594,353.0,19.0,1.0
1595,353.0,23.0,2.0
1596,353.0,24.0,3.0
1597,353.0,26.0,1.0
1598,353.0,27.0,1.0
1599,353.0,30.0,1.0
1600,353.0,50.0,1.0
1601,354.0,24.0,2.0
1602,354.0,30.0,1.0
1603,354.0,35.0,1.0
1604,355.0,24.0,1.0
1605,355.0,40.0,1.0
1606,356.0,20.0,1.0
1607,356.0,25.0,1.0
1608,356.0,32.0,1.0
1609,356.0,40.0,1.0
1610,357.0,15.0,1.0
1611,357.0,26.0,1.0
1612,357.0,32.0,2.0
1613,358.0,17.0,1.0
1614,358.0,19.0,1.0
1615,358.0,22.0,1.0
1616,358.0,24.0,1.0
1617,358.0,25.0,1.0
1618,358.0,26.0,1.0
1619,358.0,27.0,1.0
1620,358.0,30.0,1.0
1621,358.0,32.0,1.0
1622,358.0,50.0,1.0
1623,359.0,20.0,1.0
1624,360.0,22.0,1.0
1625,360.0,23.0,1.0
1626,360.0,24.0,1.0
1627,360.0,25.0,1.0
1628,360.0,26.0,1.0
1629,360.0,32.0,1.0
1630,361.0,26.0,1.0
1631,361.0,27.0,1.0
1632,362.0,20.0,1.0
1633,362.0,23.0,1.0
1634,362.0,30.0,1.0
1635,363.0,24.0,1.0
1636,363.0,30.0,1.0
1637,363.0,32.0,2.0
1638,363.0,40.0,1.0
1639,364.0,21.0,1.0
1640,364.0,23.0,1.0
1641,364.0,26.0,1.0
1642,364.0,28.0,2.0
1643,364.0,30.0,1.0
1644,364.0,33.0,1.0
1645,365.0,26.0,1.0
1646,365.0,29.0,1.0
1647,365.0,30.0,1.0
1648,365.0,32.0,2.0
1649,365.0,40.0,1.0
1650,366.0,25.0,1.0
1651,366.0,27.0,1.0
1652,366.0,28.0,1.0
1653,366.0,32.0,1.0
1654,366.0,40.0,2.0
1655,366.0,50.0,2.0
1656,367.0,19.0,1.0
1657,367.0,30.0,1.0
1658,367.0,32.0,1.0
1659,367.0,40.0,2.0
1660,367.0,50.0,1.0
1661,368.0,18.0,1.0
1662,368.0,20.0,1.0
1663,368.0,22.0,1.0
1664,368.0,23.0,1.0
1665,368.0,24.0,1.0
1666,368.0,26.0,1.0
1667,368.0,27.0,1.0
1668,368.0,28.0,1.0
1669,368.0,45.0,1.0
1670,368.0,50.0,1.0
1671,369.0,21.0,1.0
1672,369.0,23.0,1.0
1673,369.0,25.0,1.0
1674,369.0,27.0,1.0
1675,369.0,30.0,1.0
1676,369.0,31.0,1.0
1677,370.0,21.0,1.0
1678,370.0,22.0,1.0
1679,370.0,32.0,1.0
1680,370.0,40.0,1.0
1681,371.0,21.0,1.0
1682,371.0,23.0,1.0
1683,371.0,32.0,1.0
1684,371.0,38.0,1.0
1685,371.0,40.0,1.0
1686,372.0,21.0,1.0
1687,372.0,53.0,1.0
1688,373.0,19.0,1.0
1689,373.0,21.0,1.0
1690,373.0,23.0,1.0
1691,373.0,28.0,1.0
1692,373.0,30.0,1.0
1693,373.0,31.0,1.0
1694,373.0,32.0,1.0
1695,373.0,38.0,2.0
1696,373.0,45.0,1.0
1697,374.0,23.0,1.0
1698,374.0,24.0,1.0
1699,374.0,25.0,2.0
1700,374.0,27.0,1.0
1701,374.0,30.0,1.0
1702,374.0,32.0,1.0
1703,375.0,19.0,1.0
1704,375.0,23.0,1.0
1705,375.0,27.0,1.0
1706,375.0,30.0,1.0
1707,376.0,19.0,1.0
1708,376.0,21.0,1.0
1709,376.0,22.0,1.0
1710,376.0,26.0,1.0
1711,376.0,28.0,1.0
1712,376.0,40.0,1.0
1713,376.0,50.0,1.0
1714,377.0,13.0,1.0
1715,377.0,24.0,1.0
1716,377.0,26.0,1.0
1717,378.0,19.0,1.0
1718,378.0,21.0,1.0
1719,378.0,22.0,1.0
1720,378.0,23.0,1.0
1721,378.0,26.0,1.0
1722,379.0,22.0,1.0
1723,379.0,27.0,1.0
1724,379.0,29.0,1.0
1725,379.0,50.0,1.0
1726,380.0,23.0,1.0
1727,380.0,24.0,1.0
1728,380.0,25.0,1.0
1729,380.0,27.0,1.0
1730,380.0,32.0,1.0
1731,381.0,22.0,2.0
1732,381.0,32.0,1.0
1733,382.0,20.0,1.0
1734,382.0,25.0,1.0
1735,383.0,25.0,1.0
1736,383.0,26.0,1.0
1737,383.0,40.0,1.0
1738,384.0,22.0,1.0
1739,384.0,23.0,1.0
1740,384.0,27.0,1.0
1741,384.0,50.0,1.0
1742,385.0,27.0,1.0
1743,385.0,30.0,1.0
1744,385.0,45.0,2.0
1745,385.0,53.0,1.0
1746,386.0,21.0,2.0
1747,386.0,23.0,1.0
1748,386.0,26.0,1.0
1749,386.0,40.0,1.0
1750,387.0,21.0,1.0
1751,387.0,22.0,2.0
1752,387.0,23.0,1.0
1753,387.0,27.0,1.0
1754,387.0,32.0,2.0
1755,387.0,50.0,1.0
1756,388.0,22.0,2.0
1757,388.0,24.0,1.0
1758,388.0,30.0,1.0
1759,388.0,50.0,1.0
1760,389.0,13.0,1.0
1761,389.0,22.0,3.0
1762,389.0,25.0,1.0
1763,389.0,27.0,2.0
1764,389.0,28.0,1.0
1765,389.0,30.0,1.0
1766,389.0,33.0,1.0
1767,389.0,40.0,2.0
1768,389.0,45.0,1.0
1769,389.0,50.0,3.0
1770,390.0,16.0,1.0
1771,390.0,19.0,1.0
1772,390.0,23.0,1.0
1773,390.0,28.0,2.0
1774,390.0,40.0,1.0
1775,390.0,45.0,1.0
1776,391.0,22.0,1.0
1777,391.0,27.0,1.0
1778,391.0,30.0,1.0
1779,391.0,35.0,1.0
1780,391.0,45.0,1.0
1781,392.0,23.0,1.0
1782,392.0,26.0,1.0
1783,392.0,32.0,1.0
1784,393.0,18.0,1.0
1785,393.0,19.0,1.0
1786,393.0,24.0,1.0
1787,393.0,25.0,1.0
1788,393.0,28.0,1.0
1789,393.0,30.0,1.0
1790,393.0,32.0,1.0
1791,393.0,45.0,1.0
1792,394.0,18.0,1.0
1793,394.0,22.0,1.0
1794,394.0,23.0,1.0
1795,394.0,25.0,1.0
1796,394.0,26.0,1.0
1797,394.0,28.0,1.0
1798,395.0,18.0,1.0
1799,395.0,25.0,1.0
1800,395.0,27.0,1.0
1801,395.0,32.0,1.0
1802,395.0,35.0,1.0
1803,395.0,40.0,1.0
1804,395.0,45.0,1.0
1805,395.0,50.0,1.0
1806,396.0,17.0,1.0
1807,396.0,22.0,2.0
1808,396.0,29.0,1.0
1809,396.0,30.0,1.0
1810,396.0,40.0,1.0
1811,397.0,25.0,1.0
1812,397.0,26.0,1.0
1813,397.0,27.0,1.0
1814,397.0,28.0,1.0
1815,397.0,30.0,1.0
1816,397.0,32.0,1.0
1817,397.0,33.0,1.0
1818,397.0,35.0,1.0
1819,397.0,50.0,1.0
1820,397.0,52.0,1.0
1821,398.0,23.0,1.0
1822,398.0,26.0,1.0
1823,398.0,27.0,1.0
1824,398.0,30.0,1.0
1825,398.0,31.0,1.0
1826,398.0,32.0,1.0
1827,398.0,40.0,1.0
1828,399.0,27.0,1.0
1829,399.0,30.0,1.0
1830,399.0,32.0,1.0
1831,400.0,32.0,1.0
1832,400.0,50.0,1.0
1833,401.0,22.0,1.0
1834,401.0,24.0,1.0
1835,401.0,25.0,1.0
1836,401.0,26.0,1.0
1837,401.0,29.0,1.0
1838,401.0,30.0,1.0
1839,401.0,45.0,1.0
1840,402.0,23.0,1.0
1841,402.0,33.0,1.0
1842,402.0,38.0,1.0
1843,402.0,40.0,1.0
1844,402.0,50.0,1.0
1845,403.0,13.0,1.0
1846,403.0,17.0,1.0
1847,403.0,25.0,1.0
1848,403.0,26.0,1.0
1849,403.0,50.0,1.0
1850,404.0,20.0,1.0
1851,404.0,24.0,1.0
1852,404.0,25.0,2.0
1853,404.0,30.0,1.0
1854,404.0,32.0,1.0
1855,404.0,45.0,1.0
1856,405.0,26.0,1.0
1857,405.0,28.0,1.0
1858,405.0,31.0,1.0
1859,405.0,32.0,1.0
1860,405.0,40.0,1.0
1861,405.0,52.0,1.0
1862,406.0,22.0,2.0
1863,406.0,26.0,1.0
1864,406.0,32.0,1.0
1865,406.0,35.0,1.0
1866,406.0,40.0,1.0
1867,406.0,50.0,2.0
1868,407.0,32.0,1.0
1869,408.0,23.0,4.0
1870,408.0,28.0,1.0
1871,408.0,40.0,1.0
1872,409.0,23.0,2.0
1873,409.0,24.0,2.0
1874,409.0,28.0,1.0
1875,409.0,30.0,1.0
1876,410.0,17.0,1.0
1877,410.0,22.0,1.0
1878,410.0,24.0,1.0
1879,410.0,26.0,2.0
1880,410.0,29.0,2.0
1881,410.0,30.0,1.0
1882,410.0,32.0,1.0
1883,410.0,40.0,1.0
1884,411.0,22.0,2.0
1885,411.0,26.0,2.0
1886,411.0,32.0,1.0
1887,411.0,40.0,1.0
1888,412.0,22.0,1.0
1889,412.0,28.0,2.0
1890,412.0,30.0,1.0
1891,412.0,32.0,1.0
1892,413.0,23.0,1.0
1893,414.0,35.0,1.0
1894,414.0,40.0,1.0
1895,414.0,43.0,1.0
1896,415.0,17.0,1.0
1897,415.0,20.0,2.0
1898,415.0,53.0,1.0
1899,416.0,24.0,2.0
1900,416.0,30.0,1.0
1901,416.0,32.0,1.0
1902,416.0,35.0,1.0
1903,416.0,50.0,1.0
1904,417.0,13.0,1.0
1905,417.0,18.0,1.0
1906,417.0,20.0,1.0
1907,417.0,26.0,3.0
1908,417.0,27.0,2.0
1909,417.0,32.0,1.0
1910,417.0,50.0,1.0
1911,418.0,32.0,2.0
1912,418.0,40.0,2.0
1913,419.0,17.0,1.0
1914,419.0,22.0,1.0
1915,419.0,25.0,1.0
1916,419.0,30.0,1.0
1917,420.0,20.0,1.0
1918,420.0,23.0,1.0
1919,420.0,27.0,1.0
1920,420.0,35.0,1.0
1921,420.0,45.0,1.0
1922,420.0,50.0,1.0
1923,421.0,29.0,1.0
1924,421.0,32.0,1.0
1925,421.0,53.0,1.0
1926,422.0,19.0,1.0
1927,422.0,40.0,1.0
1928,422.0,45.0,1.0
1929,423.0,22.0,2.0
